,Contrarian,Earning Momentum,Earnings Quality,Financial Quality,Growth,Information Certainty,Information Uncertainty,Investment,Large Cap,Leverage,Market Interest,Momentum,Short Duration,Stagnation,Value,Return,SD,Sharpe,MinReturn,MaxReturn,UpsideFrequency,UpCapture,DownCapture,UpNumber,DownNumber,UpPercent,DownPercent,AverageDrawdown.Factor,maxDrawdown,TrackingError,PainIndex.Factor,AverageLength.Factor,AverageRecovery.Factor,CDD,VaR.Factor,CVaR.Factor,Alpha,Beta,Beta.Bull,Beta.Bear,Value,Dividend,Momentum,Liquidity,Leverage,Size,Investment,Information.Uncertainty,Growth,Financial.Quality,Earnings.Quality,Earning.Momentum,Contrarian,Bankruptcy.Score,Cyclical.Consumer.Goods...Services,Financials,Utilities,Consumer.Non.Cyclicals,Technology,Healthcare,Industrials,Energy,Basic.Materials,Real.Estate,Academic...Educational.Services
51,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5,0,0,0.096398228,0.12256567,0.786502684,-0.162,0.2014,0.723684211,0.999004736,0.862561112,0.944444444,0.818181818,0.518518519,0.681818182,0.07771641,0.397264441,0.05442042,0.051004117,4.5,2.8,0.169308456,-0.084451939,-0.138452184,0.003816114,0.922917533,0.886250414,0.927268883,-0.018536886,0.668009111,0.206524561,-0.325115263,0.108677151,0.262515418,-0.070359866,0.009192704,-0.036848841,-0.03260169,0.008018874,0.014518269,-0.080780534,0.044584843,0.071282051,0.316153846,0.047692308,0.156666667,0.067692308,0.10025641,0.131794872,0.019230769,0.02974359,0.023846154,0
905,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0.25,0,0,0,0.097309447,0.124090115,0.784183712,-0.2267,0.1243,0.697368421,1.036335504,0.938550137,0.944444444,0.909090909,0.537037037,0.590909091,0.071181877,0.39733881,0.051463559,0.052947131,3.571428571,2.071428571,0.11532887,-0.092205872,-0.142969928,0.00355413,0.946898149,0.821837782,0.927442482,-0.050461518,-0.368048118,0.460391349,-0.218156762,-0.156782903,0.578560692,0.161528629,-0.163238641,0.313246814,0.071903573,0.245724612,0.44307785,-0.304298583,-0.265882439,0.172564103,0.093076923,0.019230769,0.111794872,0.207435897,0.20025641,0.124871795,0.029487179,0.021282051,0.004615385,0
902,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0.25,0.100943847,0.128705853,0.784298806,-0.2428,0.1284,0.684210526,1.081285647,0.985597916,0.944444444,0.954545455,0.537037037,0.590909091,0.068997793,0.397347767,0.045148932,0.044435641,4.076923077,2.384615385,0.118156095,-0.096552962,-0.157772369,0.003125084,1.008800098,0.858230881,1.076052727,0.158963253,-0.042163918,0.06109046,-0.243087959,-0.1201463,0.63555047,0.086461047,-0.165648179,0.232434255,0.057704134,0.169642441,0.199027016,-0.055143012,-0.177230775,0.163333333,0.158717949,0.016410256,0.102307692,0.162051282,0.143846154,0.153846154,0.049487179,0.023333333,0.000769231,0
1546,0,0,0.25,0,0,0.25,0,0,0,0.25,0,0,0,0,0.25,0.115430344,0.140252446,0.823018399,-0.2608,0.144,0.710526316,1.174386248,0.970128867,0.925925926,0.818181818,0.62962963,0.590909091,0.087182483,0.397385018,0.060747994,0.037283051,4.090909091,2.272727273,0.149715599,-0.102775467,-0.173072288,0.005721373,1.060115919,0.996548011,1.074660958,0.049135858,0.296004183,-0.051789531,-0.068262233,0.450297202,0.032253884,0.07328272,-0.20152883,-0.003330916,-0.189380599,0.133358837,0.057141983,0.030445833,0.082068151,0.192051282,0.056923077,0.091538462,0.196410256,0.101025641,0.070769231,0.168461538,0.014358974,0.077948718,0.005897436,0
1403,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0.141154169,0.15157099,0.931274307,-0.1993,0.223,0.75,1.316278615,0.914969246,0.962962963,0.772727273,0.648148148,0.454545455,0.090182084,0.397448576,0.072123787,0.029559159,3.727272727,1.909090909,0.136873859,-0.095960538,-0.14993513,0.010511823,1.122836199,1.179301797,1.070348217,-0.162034958,0.323240365,0.020438311,0.012864802,0.496540444,0.022717593,-0.005751785,0.009944457,-0.253092529,-0.217359538,-0.001561482,-0.020650248,0.032741446,0.209649103,0.185897436,0.041794872,0.070769231,0.174358974,0.120769231,0.065641026,0.115897436,0.053846154,0.086153846,0.058461538,0.000512821
949,0,0,0,0,0.5,0,0,0,0,0,0.25,0.25,0,0,0,0.107278352,0.131350622,0.816732734,-0.2564,0.135,0.697368421,1.103507407,0.937049827,0.925925926,0.863636364,0.555555556,0.590909091,0.071453351,0.397463998,0.060400475,0.048505067,3.5,1.857142857,0.107731785,-0.096160538,-0.166787231,0.005444449,0.977067863,0.851276476,0.945411625,-0.005876283,-0.42912666,0.503826513,-0.207620527,-0.15697711,0.227577025,0.109109749,-0.03013441,0.357699055,0.069515683,0.253119326,0.479166877,-0.353314906,-0.286619145,0.163333333,0.117179487,0.023333333,0.095897436,0.164358974,0.157179487,0.146923077,0.064615385,0.031282051,0.022051282,0
1016,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.12437086,0.129763535,0.958442295,-0.1712,0.1614,0.697368421,1.155743805,0.810808346,0.925925926,0.863636364,0.685185185,0.636363636,0.061325982,0.397475234,0.053568034,0.037077938,3.214285714,1.714285714,0.102350884,-0.087062867,-0.13459348,0.0090452,0.98904805,0.992352591,0.991309751,-0.01412637,0.234752286,0.329154034,-0.136064292,-0.088215863,0.065482007,-0.000892412,-0.000550752,-0.09568878,0.047005765,0.021697836,0.151243246,-0.14710336,-0.151901953,0.149230769,0.177948718,0.008461538,0.126666667,0.15974359,0.111025641,0.162820513,0.023846154,0.048205128,0.009230769,0
1925,0,0.25,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0.120096296,0.138707559,0.865823734,-0.2677,0.1586,0.75,1.204984345,0.980075408,0.981481481,0.818181818,0.592592593,0.590909091,0.077965445,0.397641629,0.056752158,0.037506493,3.384615385,1.923076923,0.106557693,-0.099121291,-0.178206195,0.006722882,1.061134379,0.941180506,1.064354087,-0.135749159,0.311825429,0.115844969,-0.051571799,0.645389883,0.03193976,0.079215216,-0.015133142,-0.050350695,-0.292737195,-0.005838644,0.411430796,-0.06039189,0.291502,0.145897436,0.018205128,0.137435897,0.164871795,0.098461538,0.073076923,0.147179487,0.021538462,0.064615385,0.093589744,0
2922,0.25,0.25,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0.100358369,0.137283765,0.731028677,-0.275,0.1534,0.697368421,1.097598376,1.015571035,0.944444444,0.909090909,0.62962963,0.454545455,0.068967147,0.397664326,0.059935634,0.05155537,3.785714286,2.428571429,0.119718748,-0.104190038,-0.184871001,0.002689572,1.035008095,0.916844321,1.079169513,0.048244561,-0.031482588,-0.168429006,9.07E-05,-0.088607695,0.063120223,0.114922358,0.215735489,0.107849712,0.038389137,0.237543319,0.549290326,0.095323898,-0.317078796,0.153846154,0.069230769,0.018974359,0.094871795,0.188205128,0.118717949,0.143076923,0.092307692,0.056666667,0.039230769,0.000769231
3029,0.5,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0.097558297,0.149679963,0.651779271,-0.2478,0.1818,0.697368421,1.153735093,1.176417137,0.925925926,0.863636364,0.62962963,0.5,0.093233718,0.397673877,0.067214676,0.042453516,3.571428571,2.071428571,0.162590516,-0.11288554,-0.167204089,0.000273428,1.12770132,1.043914241,1.080766386,0.106109725,0.034818355,-0.560230411,0.007406263,-0.12204741,0.049118313,0.127685545,-0.011933282,0.146568964,0.052564873,0.244347263,-0.141657274,0.312652201,-0.305599521,0.152307692,0.09,0.018974359,0.128205128,0.169487179,0.15025641,0.153589744,0.054615385,0.039230769,0.018974359,0.00025641
1028,0,0,0,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.091076057,0.128831405,0.706939878,-0.2416,0.169,0.710526316,1.014048246,0.969826477,0.944444444,0.863636364,0.5,0.5,0.074314556,0.397818597,0.05300149,0.046958573,4.083333333,2.333333333,0.126721323,-0.095260034,-0.165918789,0.001375158,0.983493226,0.931680893,1.006256508,0.178729923,-0.043112241,0.339266439,-0.290011351,-0.264976826,0.270190417,0.024708359,0.001604329,0.182048274,0.121378459,0.123391782,0.26880199,-0.2039948,-0.35427153,0.157435897,0.235384615,0.009487179,0.07,0.131538462,0.111282051,0.138461538,0.08974359,0.025384615,0.004102564,0
1817,0,0,0.75,0,0,0.25,0,0,0,0,0,0,0,0,0,0.117352279,0.131801142,0.890373763,-0.2142,0.1382,0.684210526,1.162672597,0.93278035,0.925925926,0.909090909,0.648148148,0.545454545,0.059645777,0.397819691,0.048027762,0.038499939,3,1.588235294,0.087625326,-0.09225483,-0.137492937,0.006596321,1.027375424,1.02552309,0.943498091,-0.066038326,-0.253273332,0.149430164,-0.081227657,-0.139676952,0.107867112,0.224145336,-0.15203493,0.207888186,0.06642583,0.478276591,0.277846565,-0.133924056,-0.602368986,0.162307692,0.041282051,0.001794872,0.185128205,0.224871795,0.184615385,0.135897436,0.021794872,0.031794872,0.001794872,0
2111,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0,0.119684192,0.127785667,0.936601069,-0.2113,0.156,0.723684211,1.131497398,0.824075636,0.925925926,0.772727273,0.703703704,0.590909091,0.07763316,0.397859403,0.046227376,0.039870904,3.818181818,2.181818182,0.136294222,-0.089743109,-0.141434227,0.007739226,0.996662326,0.95550233,1.097366494,0.001821703,0.240892382,0.100219914,-0.17422176,-0.095593565,0.097618885,0.036506873,0.001536364,-0.076798263,0.048977401,0.040105036,0.46264253,-0.019615612,-0.153004978,0.148205128,0.131538462,0.006666667,0.132564103,0.161282051,0.126666667,0.194102564,0.021025641,0.045128205,0.005384615,0
1251,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0.25,0,0.127448974,0.141287857,0.902051862,-0.2616,0.1654,0.710526316,1.233753099,0.934003511,0.925925926,0.818181818,0.62962963,0.545454545,0.061576513,0.397894163,0.062587496,0.034586575,3.0625,1.625,0.101779594,-0.099525751,-0.171517392,0.00848775,1.06215796,0.960907367,1.077646432,0.039209464,-0.276935827,0.133470418,0.045071852,-0.292965603,0.105462473,0.433265125,-0.005707373,0.165710703,0.13237895,0.195847558,0.272080109,-0.094490973,-0.451338466,0.141025641,0.016923077,0,0.060512821,0.350512821,0.207435897,0.122564103,0.041025641,0.032307692,0.007435897,0.000512821
2275,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.108873076,0.133350714,0.816441647,-0.2303,0.1453,0.684210526,1.119963841,0.950881364,0.925925926,0.909090909,0.611111111,0.636363636,0.07028879,0.397898508,0.056677863,0.046254525,3.333333333,1.733333333,0.121278584,-0.097502066,-0.146777169,0.005081473,1.010655396,0.970961884,0.954103624,-0.05264678,-0.363304311,0.265178782,-0.044406717,-0.186141264,0.140548787,0.237511908,-0.03241184,0.263868856,0.086532485,0.496004333,0.579353579,-0.213151027,-0.607890417,0.166410256,0.040769231,0.001025641,0.147435897,0.235384615,0.189487179,0.122820513,0.052564103,0.031282051,0.004102564,0
882,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0.25,0.25,0.12755572,0.141960541,0.8985294,-0.2422,0.1705,0.710526316,1.24075638,0.950363282,0.925925926,0.818181818,0.722222222,0.636363636,0.076861475,0.397924774,0.066604496,0.036434167,3.615384615,1.923076923,0.147814933,-0.098571971,-0.157403738,0.008777478,1.050882757,0.899635768,1.035746467,0.18832954,0.098097115,0.002121615,-0.045824738,0.004943965,0.008059973,0.014955458,-0.215428222,0.065878381,-0.000831257,0.046553975,0.134242699,0.009731375,0.000786674,0.228717949,0.121025641,0.062820513,0.098717949,0.101794872,0.095897436,0.181538462,0.016923077,0.058461538,0.003589744,0
2130,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0.25,0,0,0.097534007,0.117503164,0.830054305,-0.1928,0.1262,0.671052632,1.020255725,0.908043166,0.944444444,1,0.537037037,0.590909091,0.058713092,0.397975163,0.029562507,0.04982682,3.571428571,2.071428571,0.103303737,-0.085906699,-0.126768367,0.003259622,0.952515934,0.886388003,0.97587352,0.002924665,0.152642803,0.139461817,-0.358215053,-0.162995441,0.9777121,0.127710139,-0.006348033,0.119006014,0.080623041,0.180951946,0.453725793,-0.069815016,-0.26842388,0.097692308,0.148717949,0.000512821,0.128461538,0.186153846,0.199487179,0.142051282,0.054102564,0.018717949,0.002564103,0
2631,0.25,0,0,0,0.25,0,0,0.25,0,0,0,0,0.25,0,0,0.118488319,0.151688001,0.781131788,-0.2186,0.2224,0.736842105,1.219399284,1.012367354,0.925925926,0.727272727,0.574074074,0.590909091,0.083051411,0.398044599,0.074758371,0.038744063,3.538461538,1.846153846,0.18842626,-0.107161654,-0.171157865,0.005616909,1.111339612,1.059015904,1.141775558,0.158829776,0.636665406,-0.460912227,-0.074150858,0.00866229,0.069303398,0.225745978,0.011140757,0.077349875,0.002256933,0.080981059,-0.146533898,0.28028952,-0.111651678,0.114615385,0.098205128,0.041538462,0.105384615,0.193333333,0.138205128,0.173333333,0.024102564,0.056923077,0.026410256,0
2142,0,0.25,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0,0.102664205,0.144996125,0.708047924,-0.2742,0.158,0.671052632,1.172639256,1.154526505,0.925925926,0.954545455,0.648148148,0.318181818,0.078773458,0.398070386,0.06548423,0.051155256,3.533333333,2,0.133464995,-0.109293547,-0.178908586,0.002275536,1.087162676,0.928525129,0.974554626,0.011808886,-0.480148121,0.2132263,0.065146318,-0.306475881,0.1327528,0.575259735,-0.0187554,0.233857907,0.137292665,0.242708834,0.604981198,-0.160336889,-0.50368207,0.138974359,0.001794872,0,0.042051282,0.367435897,0.258974359,0.093589744,0.051794872,0.021025641,0.002820513,0
2127,0,0.25,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0,0.115023549,0.135007463,0.851979186,-0.2562,0.1598,0.723684211,1.180235347,1.005361244,0.981481481,0.909090909,0.555555556,0.454545455,0.074039124,0.398183401,0.053348477,0.04357433,3.538461538,1.846153846,0.086643778,-0.095951618,-0.169398024,0.005922845,1.038748049,0.874982273,1.007605292,-0.110963609,0.095418137,0.167708471,-0.109143668,0.593855565,0.069088887,0.061785322,-0.018670022,0.004217724,-0.256882339,0.075549397,0.536588339,-0.095669815,0.157059123,0.171282051,0.058461538,0.068205128,0.191025641,0.094615385,0.083333333,0.171282051,0.013076923,0.06,0.059230769,0
1504,0,0,0.25,0,0,0,0.25,0,0,0.25,0,0.25,0,0,0,0.126223369,0.143972315,0.876719727,-0.2514,0.1765,0.710526316,1.218603929,0.910032546,0.925925926,0.818181818,0.592592593,0.590909091,0.078793256,0.39821201,0.068211818,0.038908635,3.833333333,2,0.107455451,-0.097376364,-0.165464929,0.008230136,1.063579852,1.023070865,1.090759008,-0.116231823,-0.021011291,0.464881208,0.052959544,0.468660853,0.055658615,0.053609036,0.190371777,0.030909543,-0.203501841,0.105702996,0.246953753,-0.287230827,0.122813118,0.182820513,0.056923077,0.073333333,0.127435897,0.12,0.068461538,0.122820513,0.090769231,0.075128205,0.064615385,0
2722,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0.098589104,0.162197171,0.607834916,-0.2765,0.1981,0.710526316,1.189666688,1.218174292,0.944444444,0.863636364,0.648148148,0.409090909,0.111583907,0.398245791,0.084726185,0.049002021,4.636363636,2.272727273,0.231179381,-0.121738731,-0.192636856,-1.96E-05,1.172425339,1.116310803,1.117610877,0.349928267,-0.092654024,-0.347334631,0.101281016,-0.283772803,0.029143385,0.064952337,0.016590742,0.219208251,0.128497123,0.150484139,-0.083679884,0.164241311,-0.411073245,0.199230769,0.18,0.002051282,0.045128205,0.143589744,0.107692308,0.151538462,0.096923077,0.030512821,0.002051282,0.000512821
2071,0,0.25,0,0,0.25,0,0,0.25,0,0,0,0,0.25,0,0,0.111540275,0.130470471,0.854908194,-0.2634,0.1366,0.723684211,1.13561397,0.953126014,0.944444444,0.818181818,0.592592593,0.636363636,0.072731335,0.398258552,0.054272775,0.048340709,3.357142857,1.857142857,0.135952031,-0.097249763,-0.171811904,0.006058092,0.993191702,0.793005368,1.011785892,0.061164213,-0.093312257,0.219990397,-0.08936831,-0.110769543,0.143783844,0.319151238,-0.015462904,0.252955221,0.050331173,0.204897126,0.732950727,-0.162584808,-0.286053563,0.132820513,0.047948718,0.016666667,0.085128205,0.237948718,0.167179487,0.214102564,0.020769231,0.05,0.010512821,0
1291,0,0,0,0.5,0,0,0,0,0,0,0,0,0.25,0,0.25,0.115080509,0.148744373,0.773679749,-0.2167,0.2069,0.723684211,1.194049535,1.010006009,0.944444444,0.818181818,0.611111111,0.454545455,0.102423981,0.398315324,0.070463609,0.042233278,4.7,2.1,0.204946589,-0.102409893,-0.158612445,0.004898559,1.102022072,1.159541151,1.031425424,0.259551085,0.219791954,-0.092005994,-0.00439113,-0.313650211,0.05555426,0.009629104,0.029143115,0.105477421,0.147062571,0.134142967,-0.066618009,0.043519506,-0.494509137,0.171025641,0.187692308,0,0.058717949,0.17,0.1,0.18,0.063589744,0.024871795,0.001538462,0.000769231
2048,0,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0,0.25,0,0.108433873,0.134633142,0.805402531,-0.2488,0.1673,0.723684211,1.119859378,0.954876022,0.962962963,0.863636364,0.574074074,0.454545455,0.081386271,0.398353306,0.063592873,0.049694256,3.538461538,1.923076923,0.096444312,-0.095913871,-0.164558665,0.005410281,0.993940937,0.901735529,0.925192522,-0.035074847,-0.323063859,0.582557168,0.005358094,-0.046429655,0.067682491,0.078172029,-0.019735305,0.167522739,0.023272564,0.123229609,0.75868743,-0.352802751,-0.110827232,0.213589744,0.068205128,0.016410256,0.095128205,0.184615385,0.128205128,0.164102564,0.029230769,0.053076923,0.028974359,0
1841,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0.101333744,0.147581073,0.686631033,-0.2652,0.202,0.723684211,1.109162573,1.004373142,0.907407407,0.727272727,0.555555556,0.590909091,0.128212908,0.398406865,0.076348417,0.057391916,6.428571429,3.571428571,0.308143194,-0.110703378,-0.204532595,0.002703955,1.060393013,1.056784194,1.073017286,0.34093442,0.223286283,0.024117344,-0.207166782,-0.067232658,0.151126517,0.026132153,0.025663842,0.10063737,0.030189953,0.020270903,0.391116899,-0.014742776,-0.022276048,0.158717949,0.243846154,0.087179487,0.057692308,0.070769231,0.062820513,0.145128205,0.090512821,0.043076923,0.003333333,0
412,0,0,0,0,0,0,0.25,0,0.5,0,0.25,0,0,0,0,0.08182198,0.118611197,0.689833523,-0.1943,0.1393,0.710526316,0.951852732,0.980425876,0.944444444,0.863636364,0.407407407,0.545454545,0.078252421,0.398440393,0.02881296,0.050193088,4.454545455,3,0.094144383,-0.088688628,-0.132656523,-0.00069901,0.96351956,0.924790545,0.99701529,-0.026640721,0.270084078,0.067275669,-0.380634478,-0.00686669,1.344302667,0.010081565,0.11113097,0.017021651,0.011096842,0.080374086,0.033344635,-0.022466073,-0.099596721,0.128205128,0.183846154,0.025641026,0.123589744,0.160512821,0.127435897,0.068205128,0.112051282,0.018205128,0.021538462,0
1298,0,0,0,0.5,0,0,0,0,0,0,0.25,0,0,0,0.25,0.108696682,0.133498968,0.81421365,-0.2621,0.1625,0.723684211,1.11239293,0.932510356,0.944444444,0.818181818,0.611111111,0.545454545,0.071449195,0.398469381,0.049801033,0.035066401,3.538461538,1.846153846,0.109298833,-0.097084304,-0.176102609,0.004437541,1.037371261,1.041692385,1.079922823,0.223249504,-0.020160027,0.012188057,-0.273927525,-0.348135411,0.241688626,0.02954897,0.014110071,0.164024164,0.164667443,0.143424538,0.081205507,-0.016559748,-0.468097324,0.137179487,0.225897436,0,0.071794872,0.146410256,0.127692308,0.14025641,0.094102564,0.017179487,0.003589744,0.00025641
2835,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.104160535,0.132805943,0.784306275,-0.2301,0.1409,0.684210526,1.103789118,0.984786086,0.925925926,0.909090909,0.611111111,0.5,0.068063483,0.398608545,0.049762483,0.044147394,3.25,1.75,0.125463412,-0.097713536,-0.148364378,0.003475672,1.031149172,1.001366009,1.009273135,-0.02262938,-0.100211911,-0.149101199,-0.042984017,-0.123019607,0.113056827,0.221835487,-0.020812573,0.139416323,0.05930702,0.465655752,0.089546652,0.054655919,-0.55713488,0.141282051,0.046666667,0.003589744,0.186410256,0.229230769,0.173076923,0.126923077,0.044102564,0.031282051,0.004615385,0.000769231
194,0,0,0,0,0,0,0,0,0.5,0,0.25,0,0,0.25,0,0.093128478,0.115632877,0.80538062,-0.2046,0.1198,0.710526316,0.970102396,0.852354587,0.962962963,0.909090909,0.444444444,0.681818182,0.063589842,0.398652833,0.034690924,0.048882119,4,2.583333333,0.097409553,-0.084607712,-0.136728654,0.002788788,0.925935074,0.928625137,0.972267524,-0.055421596,0.333418523,0.052060647,-0.393163492,0.044343298,1.142466897,0.004178061,-0.00139586,-0.070261418,-0.011000519,0.04556192,0.051627649,0.013823521,-0.034933266,0.130769231,0.137179487,0.040769231,0.163846154,0.127948718,0.144871795,0.109230769,0.073589744,0.020512821,0.022307692,0
1576,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0.25,0.109265429,0.136551932,0.8001749,-0.2243,0.1527,0.697368421,1.154616958,1.027544173,0.944444444,0.909090909,0.648148148,0.5,0.077056393,0.398781665,0.051716279,0.038349339,3.692307692,1.923076923,0.120785713,-0.09847581,-0.144386565,0.004122744,1.059521935,0.979653989,1.023160417,0.112901691,-0.025553993,-0.009998272,-0.098971721,-0.054560854,0.031685025,0.076945117,-0.315334374,0.112151976,0.025051621,0.190488363,0.121840914,0.001607009,-0.232923056,0.203076923,0.069230769,0.032564103,0.136923077,0.141282051,0.137435897,0.193333333,0.009487179,0.048461538,0.002820513,0
2203,0,0.25,0.25,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.114665366,0.135320866,0.847359096,-0.2643,0.1639,0.710526316,1.14459874,0.918080916,0.944444444,0.863636364,0.5,0.545454545,0.070617031,0.398788883,0.067433865,0.046280096,3.357142857,1.785714286,0.082367726,-0.096024905,-0.177279504,0.007166181,0.98287974,0.829027621,0.959412805,-0.116702456,-0.162343972,0.514986471,-0.071312002,0.377996529,0.106946326,0.093997312,-0.021824221,0.105968847,-0.156207584,0.199778391,0.644894704,-0.31658353,-0.020678707,0.186923077,0.048974359,0.041025641,0.158974359,0.131538462,0.106410256,0.169230769,0.037179487,0.067435897,0.035641026,0
1212,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0.25,0.109141668,0.139408902,0.782888801,-0.2624,0.1681,0.723684211,1.169028752,1.057975304,0.981481481,0.909090909,0.592592593,0.590909091,0.081067753,0.398797397,0.060863561,0.03807235,3.769230769,2.076923077,0.11639278,-0.101594782,-0.173002657,0.004410235,1.051525595,0.860838376,1.02300141,0.162086175,-0.155015153,-0.012631946,-0.10247939,-0.212019599,0.027486767,0.054424148,-0.289139602,0.13429038,0.093726785,0.123139376,0.116339144,0.004593115,-0.292283363,0.183846154,0.123333333,0.00974359,0.091282051,0.135641026,0.186153846,0.191538462,0.013589744,0.030769231,0.002307692,0
2495,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0,0.125299739,0.158248851,0.791789248,-0.2269,0.2388,0.710526316,1.227715528,0.912440432,0.907407407,0.772727273,0.62962963,0.727272727,0.072033303,0.398799354,0.085391175,0.035030119,3.2,1.6,0.171060036,-0.106813792,-0.172614521,0.007137539,1.123498534,1.215319809,1.208054277,0.11134648,0.742022217,-0.486157369,-0.031804548,0.06594761,0.056158755,0.382614606,0.024159201,-0.170208632,-0.028380543,-0.020545706,-0.253957765,0.324155234,-0.066222039,0.12025641,0.011025641,0.065897436,0.093333333,0.263589744,0.161794872,0.124358974,0.033333333,0.067435897,0.026153846,0
